result,table,_start,_stop,_time,_measurement,absorption_rate,co2_concentration,pressure,temperature
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:18:56.457647+00:00,co2_absorption,0.8763553686743824,7.26246544208939,2.050259120509782,47.04402873557698
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:19:01.881528+00:00,co2_absorption,0.6205991437768706,6.050292124367506,1.5875107439482639,48.888880533865404
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:19:07.289130+00:00,co2_absorption,0.8067749366535143,9.135588200589176,1.6443741289899438,43.76975603674489
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:19:12.712572+00:00,co2_absorption,0.9249798198822302,5.755903727397407,1.7028682641862762,48.95460488483319
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:19:18.136927+00:00,co2_absorption,0.8074397220755979,5.93721340044285,1.9895173120514535,51.99451763948245
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:19:23.560123+00:00,co2_absorption,0.7594743237453548,5.227639981087394,2.6168422881408535,42.32589844587217
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:19:28.978446+00:00,co2_absorption,0.703014217463264,8.28661501218766,2.9941886614212887,46.700749460475386
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:19:34.415545+00:00,co2_absorption,0.6859279037278827,9.357077015380526,1.9619602543553254,49.372482900174184
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:19:39.843636+00:00,co2_absorption,0.7226223757101631,6.976381828380484,1.6315687504143725,41.5205501536161
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:19:45.263924+00:00,co2_absorption,0.8097442088705453,6.465569634383559,2.7180052120030034,42.07778802488578
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:19:50.687446+00:00,co2_absorption,0.7704674793470456,9.753208849078892,1.9821920438248766,55.44992354233986
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:19:56.139861+00:00,co2_absorption,0.7681257188545055,5.237076034705664,2.612072894586972,54.10121696422242
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:20:01.575191+00:00,co2_absorption,0.632712890324322,5.131381253801002,2.520642174525579,47.53275711659077
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:20:06.999631+00:00,co2_absorption,0.85764430670657,6.909001966620167,2.934340182206536,55.229984085875444
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:20:12.431034+00:00,co2_absorption,0.6594227610861029,8.748287250769534,2.1333649935554435,46.99710094339754
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:20:17.866251+00:00,co2_absorption,0.6340244132884609,9.443677796954535,1.9908114033532536,47.95779379784284
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:20:23.306884+00:00,co2_absorption,0.6766051495446694,9.649626036506735,2.305184359495557,43.183297612097455
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:20:28.742826+00:00,co2_absorption,0.7043798608422234,7.18281413030027,2.962844041572488,53.98188630442482
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:20:34.177413+00:00,co2_absorption,0.648457985390473,8.439864708146427,1.9386677781455792,47.82808868631263
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:20:39.600426+00:00,co2_absorption,0.699308691338143,5.9915938941620315,1.5824523013359473,58.940223464965314
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:20:45.030510+00:00,co2_absorption,0.7541243427617067,8.10811643127905,1.6282713528641597,51.62086805321965
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:20:50.461321+00:00,co2_absorption,0.7503208204331901,6.524136483699092,2.0094001778708224,57.575034443755094
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:20:55.892399+00:00,co2_absorption,0.6570217902255386,5.360372241416083,2.0941332382332245,52.09833796767086
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:21:01.320602+00:00,co2_absorption,0.8503766396376078,9.859423676041319,2.71985657509616,46.555601663608776
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:21:06.752243+00:00,co2_absorption,0.8333525210054421,8.606891810634263,2.7996931032861205,55.595397424170116
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:21:12.183766+00:00,co2_absorption,0.835430674989919,5.236142878356332,1.8529879975091477,44.07125902259473
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:21:17.611350+00:00,co2_absorption,0.859253263079433,8.13838722441347,2.703894896283632,41.93840766613935
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:21:23.044084+00:00,co2_absorption,0.7937826641454706,9.755001184429151,1.962349692688022,56.152196766878575
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:21:28.480112+00:00,co2_absorption,0.6116294077063967,9.159962412928408,2.3767942259471386,54.586382492095694
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:21:33.902250+00:00,co2_absorption,0.7194854503895916,6.408547276577707,2.3029824648434545,55.793559875270525
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:21:39.328013+00:00,co2_absorption,0.9162910735672616,8.268475238989446,2.3220176486569555,42.21926436200811
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:21:44.749548+00:00,co2_absorption,0.7857702610294997,6.572214962111927,2.963628395875851,48.92544747183582
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:21:50.165272+00:00,co2_absorption,0.9208336911140136,8.999860618506263,2.874308073626511,54.452262011366315
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:21:55.578288+00:00,co2_absorption,0.7756549361467872,7.432512081699768,2.7188668406458243,50.997795298131905
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:22:01.000658+00:00,co2_absorption,0.8845995373042668,9.162722761457669,1.7812334896785305,43.99064795407946
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:22:06.424698+00:00,co2_absorption,0.627099623401495,9.74226683689098,1.6636665473723318,52.91506505576198
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:22:11.852891+00:00,co2_absorption,0.7775754467781659,9.682203017320854,2.5606134146967667,56.18598780204042
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:22:17.272105+00:00,co2_absorption,0.6211639043798369,6.679332447606553,2.296239527703493,54.82586390824224
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:22:22.692017+00:00,co2_absorption,0.8217211930004987,8.674349579026,1.5825246448857284,42.32966700959076
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:22:28.114006+00:00,co2_absorption,0.9295461981907142,7.554141003640185,1.8380313550214191,47.13285921822639
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:22:33.547495+00:00,co2_absorption,0.7086123969123614,8.615814347228795,1.8088987216590147,41.85795860139231
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:22:38.970910+00:00,co2_absorption,0.9169205357970082,5.446788591162933,2.486003384913537,59.819732691371215
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:22:44.399774+00:00,co2_absorption,0.946150113520452,6.384182831534276,2.236559611367021,55.26947931940026
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:22:49.831055+00:00,co2_absorption,0.8222067764782848,5.786465777820676,1.6342064172478157,55.3005743394441
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:22:55.266313+00:00,co2_absorption,0.7812124518120541,7.682534569756964,1.7316843789816563,50.32510516192745
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:23:00.694994+00:00,co2_absorption,0.9084095394627973,6.098772688948698,2.946135820855482,44.88751350869424
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:23:06.129872+00:00,co2_absorption,0.7986698832069871,6.014523216445393,1.993444419328915,51.05205350078232
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:23:11.558066+00:00,co2_absorption,0.8484349951686012,9.540217410005884,2.451357446637733,41.326883931680605
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:23:16.979884+00:00,co2_absorption,0.6296944513261166,5.055610715662112,1.5242354065840495,40.1626442173848
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:23:22.402842+00:00,co2_absorption,0.6798987089551286,6.151434711384553,1.5842996016226356,42.46930284519061
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:23:27.825517+00:00,co2_absorption,0.6722439020685099,5.55228863309135,1.8833117333831983,46.73473773183925
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:23:33.256654+00:00,co2_absorption,0.7251389570513331,7.4553897218924785,2.17397987543132,48.08627296201635
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:23:38.688447+00:00,co2_absorption,0.7425736735358957,8.941329387192253,2.3817798227397073,50.58431105584736
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:23:44.124882+00:00,co2_absorption,0.7852373771675452,8.6235449000755,2.600770271250539,46.57507278952127
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:23:49.552523+00:00,co2_absorption,0.6606778650099774,8.595825133966382,2.1794797727568724,48.75409410747103
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:23:54.994333+00:00,co2_absorption,0.9076161718704823,9.166189774181184,1.9068974792240603,44.790139877981105
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:24:00.428058+00:00,co2_absorption,0.6283332825101218,9.099470749295001,1.9723084792740317,42.21175823445866
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:24:05.847246+00:00,co2_absorption,0.865944274016526,8.04765787115835,2.0277479738276263,40.50295150543061
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:24:11.283252+00:00,co2_absorption,0.9098513540851533,7.027684970650933,2.0421277407292227,50.505854679508715
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:24:16.715071+00:00,co2_absorption,0.7441875913589391,7.326922974088532,2.6892406595203493,43.02237282406513
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:24:22.150879+00:00,co2_absorption,0.9300905979648874,7.322850989043398,2.6192009995870116,44.976115100090496
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:24:27.579187+00:00,co2_absorption,0.730341410120446,6.144829813631443,1.7562705163602865,40.2377181088018
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:24:33.010291+00:00,co2_absorption,0.8852612134364597,9.073396269676834,1.8809384438142835,58.618566582613425
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:24:38.441606+00:00,co2_absorption,0.7770328287374088,9.767132426580478,2.9667098495600293,53.372736550031206
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:24:43.878376+00:00,co2_absorption,0.6728522725223746,9.267403661221131,1.9250635780130938,41.544156151646895
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:24:49.309703+00:00,co2_absorption,0.6260697983987168,6.579341691918195,1.9309838712870209,46.28874653496407
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:24:54.741304+00:00,co2_absorption,0.7894975977984491,9.919722784085806,2.7587007585779917,40.93311631615666
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:25:00.176438+00:00,co2_absorption,0.6433282105212603,7.798553450226809,1.9918156671473053,46.05612923937371
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:25:05.613789+00:00,co2_absorption,0.7151506664566861,8.586078727731726,2.0109574336506446,49.06904143910101
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:25:11.047949+00:00,co2_absorption,0.6524512235052526,6.256642801986575,1.5079275463187636,58.17592700913786
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:25:16.484555+00:00,co2_absorption,0.7670448370351004,5.978329722399254,1.8861845984709027,55.06782275740552
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:25:21.916759+00:00,co2_absorption,0.9294977222729195,5.595432441622679,2.328120174150819,43.74286602850225
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:25:27.348384+00:00,co2_absorption,0.8661393668706987,6.978186836199836,1.6986583757072837,43.845633330481526
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:25:32.778553+00:00,co2_absorption,0.6220134392121669,9.059540347622256,2.0800688506916316,54.86741679231123
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:25:38.198316+00:00,co2_absorption,0.9484986052791509,5.107060479437094,1.6269643929626076,48.308693629170065
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:25:43.622476+00:00,co2_absorption,0.8930617126345642,9.116272462958758,2.485429930722288,57.11133909075075
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:25:49.051620+00:00,co2_absorption,0.9310612479978605,5.911613294612604,1.9035057514851947,45.955235915190066
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:25:54.477569+00:00,co2_absorption,0.8919377288416376,8.522028167488015,1.57183862947658,47.27308955233096
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:25:59.900475+00:00,co2_absorption,0.6635433806277904,7.587544243942127,2.1953686473441314,50.01442890820401
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:26:05.330505+00:00,co2_absorption,0.8557164483223406,8.006636965074028,2.5062264673990247,52.35689789787846
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:26:10.752881+00:00,co2_absorption,0.910005744996714,5.383122174145584,2.640170943215334,57.944037021650836
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:26:16.177511+00:00,co2_absorption,0.9461165328057449,7.883015784566978,2.7264821010208564,56.981162204562224
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:26:21.601494+00:00,co2_absorption,0.8774044008306919,5.296617902206895,1.6374007853783683,57.781249799144874
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:26:27.028199+00:00,co2_absorption,0.8305134042170821,7.8893352033872155,2.953527340304489,58.98946459121187
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:26:32.440126+00:00,co2_absorption,0.687699812023852,9.109380010626776,2.533013811795999,51.3620649404222
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:26:37.854553+00:00,co2_absorption,0.7927220033756242,7.937901609891043,2.328800689039531,41.59900305381322
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:26:43.283519+00:00,co2_absorption,0.7266274513697903,8.174459097070159,2.3737326668419945,56.63221874098032
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:26:48.708691+00:00,co2_absorption,0.752912049800001,7.0897504091929004,2.1273585180645185,57.89145144848268
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:26:54.139209+00:00,co2_absorption,0.8495964746433851,5.190876410426588,2.5823447341926324,46.369632671267205
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:26:59.556227+00:00,co2_absorption,0.7629742299546799,6.549364741108501,2.070429157659193,43.3970339983355
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:27:04.978862+00:00,co2_absorption,0.8667900462598703,7.791182992174933,2.7102018880999,44.60998812893949
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:27:10.410382+00:00,co2_absorption,0.7673666648896675,7.233037418837615,2.8410318719531524,58.28504944557456
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:27:15.825200+00:00,co2_absorption,0.663678692110538,9.968587760854001,2.7044544161031365,50.35342112666311
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:27:21.258711+00:00,co2_absorption,0.7707126832582762,5.5370678315782165,2.251311834654725,59.823574689037585
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:27:26.685322+00:00,co2_absorption,0.6112230691244318,9.708978172712154,1.6954510572745791,54.13290117347936
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:27:32.110372+00:00,co2_absorption,0.7703523780927959,7.27980450548868,1.8255013817744556,45.633444057856465
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:27:37.544993+00:00,co2_absorption,0.832407924166568,9.99447110621377,2.197708306048219,42.344764881516554
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:27:42.973798+00:00,co2_absorption,0.8685881231996233,7.146186131688603,1.853539443296238,50.707362238703325
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:27:48.409454+00:00,co2_absorption,0.723017599380912,9.753490104487579,1.886430047768716,44.430130438252355
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:27:53.841378+00:00,co2_absorption,0.8432755659426745,5.826020717596893,2.806982504752902,52.88087952318756
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:27:59.274652+00:00,co2_absorption,0.757556893143881,6.772765522895962,2.0625909442038037,44.37053751043274
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:28:04.704803+00:00,co2_absorption,0.9324296897232551,7.1384384693730984,2.6177761564209643,59.18185266572431
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:28:10.138210+00:00,co2_absorption,0.9314772962925784,6.861933673531384,2.639818437647115,48.896107357447825
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:28:15.568233+00:00,co2_absorption,0.8320842425348282,6.825511216686001,2.303936486131873,59.78480118718866
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:28:21.003088+00:00,co2_absorption,0.9048068040069956,5.851604544943375,1.5577438706997622,53.97446045919584
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:28:26.430861+00:00,co2_absorption,0.9120141842193694,9.043936025033247,1.8980436640244616,48.91397520088667
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:28:31.863544+00:00,co2_absorption,0.6175471808339605,6.36042189841519,2.708313951639231,54.660652329057484
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:28:37.296642+00:00,co2_absorption,0.9164973415569224,8.838037764052933,1.7391508048048443,47.67427826964189
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:28:42.726126+00:00,co2_absorption,0.705591271415629,9.531528418560454,2.771812979652246,57.79133053752467
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:28:48.162792+00:00,co2_absorption,0.7346973406185595,6.313280773185361,2.304092465432454,42.50344890405742
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:28:53.593478+00:00,co2_absorption,0.6711054223715059,8.853850834387135,2.697674987776451,46.82209624037823
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:28:59.025768+00:00,co2_absorption,0.8694489031161435,7.2401257356866395,2.256032502289594,47.061776394254935
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:29:04.461856+00:00,co2_absorption,0.8569465053827088,7.421695435150699,2.6822219609537408,58.60291721911632
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:29:09.901432+00:00,co2_absorption,0.8765128859754512,6.927479250957243,1.7482463500172507,48.832509519581116
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:29:15.343006+00:00,co2_absorption,0.9245836544445339,7.573304937166599,2.1861408298553755,40.162395964637966
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:29:20.777499+00:00,co2_absorption,0.8164477993331234,8.536525266501855,2.50815391089227,58.79034204546349
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:29:26.213019+00:00,co2_absorption,0.7527930495881493,5.598641296693693,2.991748933128991,42.240595682464914
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:29:31.649349+00:00,co2_absorption,0.801464862593601,9.266024302482403,2.097531735538412,59.18345885757144
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:29:37.075445+00:00,co2_absorption,0.8986574946141218,5.463327749593833,2.878754528215408,40.73166797216518
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:29:42.510894+00:00,co2_absorption,0.7769948770403816,8.869806124329566,1.5601029821152392,50.02235571785842
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:29:47.951130+00:00,co2_absorption,0.7311372436122588,6.494362464590328,1.5520148305467683,55.29641905926002
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:29:53.386091+00:00,co2_absorption,0.6021525979682802,9.170298796937221,2.100868264401691,47.520230635858
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:29:58.813907+00:00,co2_absorption,0.6239633548432141,6.264356359312999,1.9719775670545556,48.15542775775474
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:30:04.242101+00:00,co2_absorption,0.6899591834026775,9.022404713807038,2.6042111056458332,54.9466264413156
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:30:09.675002+00:00,co2_absorption,0.8561160667433374,5.155961173036092,2.0060885300905396,59.18266058201684
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:30:15.107446+00:00,co2_absorption,0.8292995821878131,9.153634039702848,2.6785048332275285,53.19051623813074
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:30:20.533994+00:00,co2_absorption,0.9201240776616597,6.202342578002196,2.1456621901732316,45.31606885695413
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:30:25.965295+00:00,co2_absorption,0.7527463318551124,7.189386887106827,2.869163701357081,55.35900106214758
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:30:31.392531+00:00,co2_absorption,0.8402812789678146,5.753350536372287,2.0877988697313055,55.0144832465839
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:30:36.829539+00:00,co2_absorption,0.8259232231909166,5.47476284492663,2.916460642920271,57.03845233017439
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:30:42.256183+00:00,co2_absorption,0.6645940571451382,6.186671114000161,1.7923823857500563,53.19978291833547
_result,0,2025-06-28 23:41:39.399094+00:00,2025-06-29 23:41:39.399094+00:00,2025-06-29 21:30:47.680966+00:00,co2_absorption,0.8956798574016662,7.245504785021479,2.84369848617153,55.12912317031146
