result,table,_start,_stop,_time,_measurement,purity_co2,purity_h2,purity_o2,tank_level_co2,tank_level_h2,tank_level_o2
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:16:51.812295+00:00,output_tanks,94.28217366185174,96.74130345180465,95.93719060408355,50.739798723661806,62.83596487729287,87.65627689111311
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:16:57.236740+00:00,output_tanks,84.2851289984827,89.0324712741608,89.3467782751347,33.28644987129739,66.48805192114023,73.03003390660712
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:17:02.672612+00:00,output_tanks,75.3618729273997,94.28923855010113,89.9746202034992,26.985236379410537,65.74684901486513,46.77235233341254
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:17:08.104447+00:00,output_tanks,85.88882697144075,95.10939760943889,96.62807446378466,82.49676764094608,28.633231528619447,27.010156091959956
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:17:13.531787+00:00,output_tanks,79.84994257494874,91.21258850126404,92.28747366544455,46.95246146920694,67.79992826470358,78.38353884838915
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:17:18.959337+00:00,output_tanks,75.49527691876804,93.87165240285447,94.4522856778849,87.37418167992793,34.544370667873146,88.78523593403972
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:17:24.381879+00:00,output_tanks,82.95509115130425,88.55552966382263,95.31935207501766,29.58494324378803,62.56075587904498,43.194160854960714
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:17:29.807071+00:00,output_tanks,83.11817442580455,94.55101901944857,97.07831012663493,68.40599828602805,57.25898433185282,52.39647020953448
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:17:35.221575+00:00,output_tanks,80.91824067053537,86.06718397078171,96.21172103013345,58.13093951506999,87.0190165801,60.38032608052772
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:17:40.648974+00:00,output_tanks,75.37561425501197,82.51898713636484,95.85093455011581,40.219414147421624,41.96828031527797,50.38242592118128
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:17:46.074350+00:00,output_tanks,75.6941442032332,94.9692194069389,94.56770572769935,32.89860706174022,99.30701018223743,52.04294915013926
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:17:51.505779+00:00,output_tanks,84.0979859757175,87.28941234844571,97.18782111165632,61.37534864644035,24.310815952052156,51.82715645383393
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:17:56.925223+00:00,output_tanks,76.78501941467695,80.58483279815707,98.6164572398795,89.80586660469763,33.489642997141075,23.864979049900725
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:18:02.336757+00:00,output_tanks,77.3620700430862,87.22628922921709,92.14245738667466,60.20971326812103,68.28985178597239,35.39414261969366
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:18:07.769602+00:00,output_tanks,83.02069031738785,86.38355573015154,91.59545280570407,93.94444468889152,75.17648568120974,91.14109243879045
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:18:13.195144+00:00,output_tanks,75.54725434737186,97.60190406696708,98.63705106772487,58.19217842694643,93.00893607541178,83.91973609309997
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:18:18.611993+00:00,output_tanks,94.57396783283218,93.86775382298023,87.51119716038136,63.930182498476206,66.28347425260789,35.43565603702379
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:18:24.032647+00:00,output_tanks,75.38909288756435,80.52240338807542,90.01847540884575,73.91063230405409,66.67560004875556,79.49816618655643
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:18:29.455422+00:00,output_tanks,90.35259154908016,80.4854610372996,87.92084344077537,45.114051014648375,88.63604497147736,73.69728223413559
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:18:34.875826+00:00,output_tanks,86.20994781400738,80.25472876423916,92.59740276327872,42.61338832780748,22.613611185314042,63.661934810993266
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:18:40.304403+00:00,output_tanks,83.90138306135573,89.88234031250457,88.92901692379557,78.97048805087923,62.314319279367716,59.91292285299334
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:18:45.714862+00:00,output_tanks,92.53701970789524,84.84860627828454,90.30768915842225,29.256766435679875,91.26436681980219,97.79489638626353
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:18:51.133659+00:00,output_tanks,87.20095636079628,86.48983332946636,90.09304107980284,69.79239089531077,52.43696664278457,92.15276752074244
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:18:56.552104+00:00,output_tanks,80.02286914582409,86.93419284274157,93.80697827221698,31.487766714922564,61.02468618683054,25.219759739905943
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:19:01.969379+00:00,output_tanks,88.24568470136519,90.87328112475579,95.69426503189074,50.66422910253824,61.61984259192239,41.468003258839694
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:19:07.383946+00:00,output_tanks,91.77485141275807,90.06796310503213,86.85615106514881,37.97974088043168,77.50573877046361,34.57951891108753
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:19:12.800621+00:00,output_tanks,77.46075878131197,94.57061455207507,90.49340947831604,70.98650316325991,21.01162191666429,84.68823578312615
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:19:18.232337+00:00,output_tanks,78.05744181006796,82.85851284114459,87.88186048330765,93.26401041994029,96.35794112944818,67.30780703168028
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:19:23.652332+00:00,output_tanks,94.92918021407458,90.24296974724975,90.79791325093697,91.47993481388654,32.671343369909636,78.48084929329883
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:19:29.076419+00:00,output_tanks,81.00060713105175,96.17263746841549,98.48952860262993,98.06938732587506,57.33974459614211,91.2096375357203
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:19:34.508703+00:00,output_tanks,88.86907768012287,89.81362083293845,92.3261706916596,86.0353316999705,48.118971454995844,24.775893659715358
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:19:39.939721+00:00,output_tanks,93.29954055145164,96.00747548932458,86.97814179384824,28.708744600753988,77.20698834614544,29.63626901529862
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:19:45.355445+00:00,output_tanks,82.76153524940169,83.1943648288241,86.74041097161101,98.69026875398413,28.160229248136048,78.49231412429671
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:19:50.783044+00:00,output_tanks,83.34871606152521,97.9670462601969,98.00361108242546,85.98056960970683,75.08987199219925,71.5293053863556
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:19:56.235294+00:00,output_tanks,84.75598304108235,89.13368573171736,97.9599592883833,73.78646196532881,71.70717972341605,23.952403573884542
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:20:01.667398+00:00,output_tanks,87.19425069842852,96.07967881027541,88.18533063054326,44.56803200118503,33.77962718859795,31.673187590628828
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:20:07.094800+00:00,output_tanks,80.048223156236,93.8606126343773,96.09542245873033,87.83661063333491,55.603799367118896,94.81120170172483
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:20:12.526377+00:00,output_tanks,83.4245220287118,85.53646473888897,96.11541283636106,44.58617058445825,24.940594343818603,26.455075449663763
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:20:17.963595+00:00,output_tanks,79.50633073621395,87.40706385990467,91.27686747510839,37.65851848833088,39.6145074551982,47.50760286940179
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:20:23.401923+00:00,output_tanks,93.144247577026,90.33008761534224,87.6489465913432,76.41167851241121,80.36131309357239,73.522633543784
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:20:28.840055+00:00,output_tanks,79.8008842704087,83.85622445488738,93.31624636235829,90.44584826822347,88.15279221739313,44.08403693801561
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:20:34.273100+00:00,output_tanks,85.91359860620862,86.47973838272922,90.69137009255145,55.806142899992935,81.98810855930067,83.69603991549636
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:20:39.693472+00:00,output_tanks,84.81215340070108,89.54450652537017,97.26010621821268,33.88596480419179,33.87735457780388,37.36631785078605
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:20:45.125012+00:00,output_tanks,87.35309906872031,90.75130862748296,85.372004134011,74.85883505400183,80.06217040479946,34.52236862560412
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:20:50.557447+00:00,output_tanks,83.70671023143197,97.45183884288599,86.66785036058327,83.95192300556002,51.726916248441654,93.59381688321417
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:20:55.988226+00:00,output_tanks,76.7413734140364,89.37144059022779,98.84404849151422,87.67013403622995,77.71849652274145,91.44771126496934
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:21:01.416064+00:00,output_tanks,93.15600709701997,86.218319380267,96.63463054712635,44.874513443379094,21.788381409896786,43.27134833122478
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:21:06.848403+00:00,output_tanks,94.91696664164408,94.65140108215125,93.93001774724036,90.86955273131728,84.42248906258999,34.478803450855544
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:21:12.280089+00:00,output_tanks,78.68379525059271,92.56013203929632,97.38785906467994,66.02966485383646,69.69226596394321,30.213430001903987
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:21:17.712447+00:00,output_tanks,94.94253292283602,96.19493402878933,96.25547062331066,83.73935116400364,34.13507129120572,22.530956962455313
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:21:23.145436+00:00,output_tanks,84.2069716253925,83.25532572900772,90.94964864786364,24.728011650250785,83.85181937113255,39.08822967945905
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:21:28.574707+00:00,output_tanks,81.43766114200773,93.97602385840273,89.3690988437872,78.75621668346565,43.33081974487848,63.59407723320754
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:21:33.994009+00:00,output_tanks,94.57811834549241,93.24901094181192,91.99856821896027,63.657762054146474,68.40601165079258,44.744289229906386
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:21:39.425358+00:00,output_tanks,89.55842200686322,93.43090278828623,94.75436846855034,21.311218002431083,65.25870973675939,52.889899276605306
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:21:44.838117+00:00,output_tanks,85.35029189935457,80.52298492782299,87.75407296017937,60.87690808886453,33.14214830131977,86.04677347656389
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:21:50.254163+00:00,output_tanks,88.11757056554832,84.28930550732258,85.12237808554863,68.12014803111603,35.75901854127295,95.32139882759074
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:21:55.673690+00:00,output_tanks,78.7214815818169,88.56057180790316,96.33623104229122,86.54583688812545,85.32825636719306,21.747378189352766
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:22:01.093762+00:00,output_tanks,80.0177318882723,86.43643012087364,97.35732866800373,87.19127869777029,87.03038025961126,80.37026111360808
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:22:06.524278+00:00,output_tanks,86.47438162949774,88.7783431952872,85.05436218657108,44.54401925813996,99.47445405903966,89.5689372165433
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:22:11.949667+00:00,output_tanks,93.30428417415047,97.38308066590571,98.97225451807716,41.90165432612818,45.41678411583522,57.01673147939999
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:22:17.359938+00:00,output_tanks,91.5785805579779,82.0029819378052,97.66093782261359,79.23923295291794,82.9260560448943,49.23374270566937
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:22:22.788533+00:00,output_tanks,87.97041658362491,97.93684091390725,96.80768930764424,86.10896452681848,73.72877454155997,21.921981398105075
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:22:28.208143+00:00,output_tanks,75.96252793477235,85.15783581712958,91.84677989137332,69.69684129933248,20.74051624890723,30.783233802783016
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:22:33.643141+00:00,output_tanks,78.93522607326503,82.96153967496113,88.47754012914143,47.567426741497854,29.75617173736687,21.26502614224691
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:22:39.058797+00:00,output_tanks,85.76444259685863,86.42232325589886,98.41204551944506,29.614307014686307,97.78911710450328,78.15101896399457
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:22:44.495233+00:00,output_tanks,91.38272510116431,91.61305079522722,95.24360474119997,67.47041108266382,47.260576660748505,57.52979105729488
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:22:49.926651+00:00,output_tanks,93.53511647794653,83.88223892185059,91.54168475991885,72.45846417793803,52.28443921499575,53.15184096393204
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:22:55.358519+00:00,output_tanks,86.81542612725963,93.13460891666486,97.0348939563063,51.40948724408007,49.059167384949404,22.12118448336949
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:23:00.791235+00:00,output_tanks,76.81314716166307,88.9822023798204,95.69116269636899,73.3395215682497,45.35203171084221,81.35631103521746
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:23:06.226657+00:00,output_tanks,92.31035206665973,86.79867197946386,87.14060975380305,93.76464251632946,52.18009765969298,56.3340819249126
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:23:11.654156+00:00,output_tanks,88.57758805530662,90.65373098205686,86.54434198176325,62.2262226141993,63.44478576061931,69.79113174160517
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:23:17.072892+00:00,output_tanks,91.44540410812458,81.54972470613086,86.94372215808959,53.35901416706893,66.91455807831257,74.57036391347955
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:23:22.494085+00:00,output_tanks,82.18563052896766,89.7659191440831,97.37091418949599,68.4682305916162,88.88176244932433,76.84707168838803
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:23:27.922485+00:00,output_tanks,86.8295173383904,96.87349309771899,88.973593923035,62.62877276319362,73.63248605611341,78.21649009843338
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:23:33.353532+00:00,output_tanks,84.72871310765323,97.82090836737899,94.01058976938617,46.05120522519118,76.34005468727355,95.6702047595615
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:23:38.785750+00:00,output_tanks,87.14173728588023,91.95733934756349,87.32314407433695,34.536119569092996,56.698400878277766,75.56466281001904
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:23:44.219955+00:00,output_tanks,87.55913002704506,82.49147418039016,91.82063963367672,28.82375248914144,75.0404844897567,91.01148067154854
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:23:49.648098+00:00,output_tanks,85.01299304442648,80.59026735417571,98.8363874312764,81.38803334269296,89.54030651483366,97.45789692090187
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:23:55.087672+00:00,output_tanks,77.72281800046622,83.15446156391342,87.54274802842075,42.83435840493936,24.408150918120395,72.07187034514286
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:24:00.523154+00:00,output_tanks,93.76436203825801,94.42042078905739,85.26448034105994,98.99128527108526,71.3799024389001,82.25719716650518
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:24:05.945739+00:00,output_tanks,82.746703748761,86.74916474932262,91.43951383408594,70.7444459942324,43.59030484291159,50.63949051559951
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:24:11.379687+00:00,output_tanks,91.68409429042607,92.99953357865446,92.40278481752465,56.862925518345186,64.12125590586318,39.78692380116088
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:24:16.812458+00:00,output_tanks,94.28475321495938,87.21478091798355,97.40859254588429,95.76420855326799,50.71829354348602,97.11239977925214
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:24:22.246744+00:00,output_tanks,89.76230821745234,81.36411264227124,87.66014581866396,99.44397978746208,67.90707516693945,61.232608107724324
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:24:27.674283+00:00,output_tanks,87.71609656677333,80.47774286823693,98.05863173897592,22.939647549747075,39.78019660768351,37.97461464768668
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:24:33.107781+00:00,output_tanks,81.28061990810102,89.57162794027367,95.15645533452663,62.642190018585424,24.308915827242814,78.6419171720608
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:24:38.541512+00:00,output_tanks,82.73898849685666,90.32199438655647,93.24661505774571,48.94196945841177,88.33597609369751,56.3485371249747
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:24:43.973582+00:00,output_tanks,88.11236662380918,86.00957138263495,93.51966835291256,36.79495058449818,53.016042515944434,23.388449956201995
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:24:49.406492+00:00,output_tanks,82.1253634586559,97.93787205656078,88.17314475644336,43.450241563222754,22.23350580945911,57.85622846650692
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:24:54.837774+00:00,output_tanks,92.22690388236308,91.68293100401756,91.58828786451191,70.98886177870982,58.89869881626029,68.60782492630693
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:25:00.273035+00:00,output_tanks,79.85420427884353,89.57050345598246,87.18669765600724,79.10892837223057,54.00838501822008,76.85418240973371
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:25:05.710890+00:00,output_tanks,75.77030767626881,83.70058854879473,96.39095128411043,22.668763332373167,97.3372275369296,74.83891419843081
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:25:11.148018+00:00,output_tanks,76.57507035039487,89.42932948097052,92.94210797115062,37.69687057874722,21.404232909564634,28.31266899660762
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:25:16.580299+00:00,output_tanks,80.62247087884384,95.82436374308128,98.08013897876988,83.17960124471514,89.13237931899779,23.71338909531086
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:25:22.013444+00:00,output_tanks,75.55563415494889,82.45721836522229,92.87441093490149,95.29781004637188,72.37131267002508,49.39531010758379
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:25:27.443697+00:00,output_tanks,78.85867750003322,82.88780419603867,85.58410994654348,87.94951841009632,32.11552817670159,69.52692681960602
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:25:32.870464+00:00,output_tanks,79.79496831494117,87.92001043979808,90.89930679079325,79.10212510493889,89.8390283352947,92.48952383828421
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:25:38.292982+00:00,output_tanks,94.66052316088748,94.25525931446997,88.68724025789997,76.06938873742135,76.05932783090432,22.67911317362892
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:25:43.718040+00:00,output_tanks,81.11901900655322,86.00670217007075,86.19417892454877,47.80319692275964,49.187132552949,51.70668834522293
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:25:49.145761+00:00,output_tanks,81.46972070188514,90.60975647927928,92.92828504422172,50.180286090711746,56.710077136655165,57.76144164859809
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:25:54.574731+00:00,output_tanks,88.16820657619995,83.99984317543918,89.44090160205835,89.88234685412797,73.91072257217158,35.18307240270743
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:25:59.993723+00:00,output_tanks,75.4091169312291,97.37718153447963,89.04263104063577,65.417014077191,96.74101984582956,81.96807609643025
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:26:05.426368+00:00,output_tanks,82.99685288519814,85.89365803276219,90.21285261202435,24.76827711477892,61.45833554087521,63.26322835151288
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:26:10.844931+00:00,output_tanks,75.35810563345233,91.64938064790539,89.3361545904146,86.12030548991163,83.1343955883738,99.87723580057477
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:26:16.273151+00:00,output_tanks,89.08944668101697,96.54325721763647,91.6643255392132,94.46357325794116,26.958392714063393,89.52708344445706
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:26:21.696155+00:00,output_tanks,81.49171506309649,96.34714692307523,93.62677121034335,49.6880548929622,92.03880292340892,72.60789959769319
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:26:27.116060+00:00,output_tanks,90.6025001615416,94.74202025990037,88.10859068938852,58.15759748612188,38.59850142554496,23.951762078477998
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:26:32.528729+00:00,output_tanks,87.92551221761678,83.02767820860853,85.49057974265983,51.12338855060402,36.779173810820616,57.845598490597865
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:26:37.947645+00:00,output_tanks,82.99817573265494,80.15495054602063,89.96829131675948,35.58938422132114,84.595414434132,32.22038820731708
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:26:43.375464+00:00,output_tanks,89.79033003390651,88.63107485687354,90.60838609615337,37.54168151823055,35.42099701876325,68.71471297055005
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:26:48.800168+00:00,output_tanks,94.07059159428124,96.58551691774032,91.13265173872941,30.544264386689992,62.84456175699372,58.09470199530218
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:26:54.234827+00:00,output_tanks,75.30244213027169,86.5696196933302,96.24113928990849,78.99740083312989,98.53021957894087,97.93206360099103
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:26:59.646787+00:00,output_tanks,83.20133988730801,89.27130160755449,96.2674942435223,41.23350906893695,27.93338072604226,98.35572884383255
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:27:05.075459+00:00,output_tanks,82.68358196993918,81.41130814137678,90.50063127045097,87.26752448867487,45.94185008038635,44.737105624206976
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:27:10.498750+00:00,output_tanks,83.1309718035316,85.66920523222652,98.71929329392736,77.70070078273034,93.30511702242154,34.04752997278961
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:27:15.920928+00:00,output_tanks,87.2948812442948,88.26698550555705,95.11233986891955,72.83454401689595,64.9585783671042,44.368941323159746
_result,0,2025-06-28 23:41:39.622372+00:00,2025-06-29 23:41:39.622372+00:00,2025-06-29 21:27:21.354336+00:00,output_tanks,82.65977117477004,84.49849768857975,97.38679285917378,62.42477631029588,88.9581529164976,80.80154540235398
